"year","oblast","rayon","Voted","dem","prorus","region","sum"
2007,"Дніпропетровська область","Криворізький район",19613,0.248253709274461,0.669351960434406,"Південний-Схід",0.917605669708867
2007,"Дніпропетровська область","Софіївський район",14402,0.271004027218442,0.647132342730176,"Південний-Схід",0.918136369948618
2007,"Дніпропетровська область","Широківський район",13981,0.245833631356841,0.666118303411773,"Південний-Схід",0.911951934768615
2007,"Дніпропетровська область","місто Новомосковськ",32582,0.280921981462157,0.628445153765883,"Південний-Схід",0.90936713522804
2007,"Дніпропетровська область","Новомосковський район",36162,0.225678889441956,0.693379790940767,"Південний-Схід",0.919058680382722
2007,"Дніпропетровська область","Магдалинівський район",17202,0.195791187071271,0.731077781653296,"Південний-Схід",0.926868968724567
2007,"Дніпропетровська область","Царичанський район",14074,0.267727724882763,0.658874520392213,"Південний-Схід",0.926602245274975
2007,"Дніпропетровська область","Петриківський район",10639,0.281323432653445,0.633988156781652,"Південний-Схід",0.915311589435097
2007,"Дніпропетровська область","Васильківський район",16957,0.195907294922451,0.734210060741877,"Південний-Схід",0.930117355664328
2007,"Дніпропетровська область","Межівський район",13136,0.260962241169306,0.664205237515225,"Південний-Схід",0.925167478684531
2007,"Дніпропетровська область","Покровський район",19766,0.232621673580896,0.696499038753415,"Південний-Схід",0.929120712334311
2007,"Дніпропетровська область","Синельниківський район",20009,0.277375181168474,0.639162376930381,"Південний-Схід",0.916537558098856
