"rayon","oblast","pop_2006","pop_2007","pop_2012","pop_2014","pop_2019","ua_2006","ua_2007","ua_2012","ua_2014","ua_2019","ru_2006","ru_2007","ru_2012","ru_2014","ru_2019","rayon_en"
"Малинський район","Житомирська область",0.184852474250755,0.323722037934847,0.407632351452576,0.217133443163097,0.688800110208018,0.276233253310617,0.219273624223867,0.156392347403583,0.652388797364086,0.17013362722138,0.409432354991094,0.381304754614272,0.385970239902824,0.0756727073036793,0.0973963355834137,"Malyn district"
"Маловисківський район","Кіровоградська область",0.285181213810851,0.323882396100833,0.334286881896199,0.192309835608805,0.772139713971397,0.0953892343984559,0.11482626696714,0.172280927082725,0.608637503482864,0.0882838283828383,0.498648938451641,0.493894449976416,0.463249459980151,0.121203677904709,0.117436743674367,"Mala Vyska district"
"Мангушський район","Донецька область",0.0213232606311685,0.0323393790347372,0.0756650840304469,0.0764469204580625,0.395180493380322,0.0173023029121482,0.0145096833691977,0.07890572009948,0.427628185288352,0.0752452614534718,0.900085293042525,0.920258223178604,0.818524380134147,0.442690601464975,0.512334508048386,"Manhushs district"
"Маневицький район","Волинська область",0.447696285848613,0.641468142312262,0.48245263119613,0.200409218177902,0.707619842009715,0.294164315937941,0.191021071718877,0.233807324435393,0.724172589561347,0.213630341985182,0.128261636107193,0.119646095166635,0.25271847837946,0.0301888147031373,0.0355232814876601,"Manevychi district"
"Маньківський район","Черкаська область",0.335424553812872,0.478448275862069,0.451526091237283,0.205395241194764,0.763563178158908,0.16046511627907,0.155411877394636,0.262225139481457,0.693715194908512,0.130119005950298,0.40178474851271,0.303460249042146,0.24168034131933,0.0548926014319809,0.0809415470773539,"Mankivka district"
"Мар'їнський район","Донецька область",0.024986802745029,0.0449841342265176,0.053771417631856,0.0389797018142626,0.312298644847865,0.0195905918235674,0.0159072526287409,0.0504451038575668,0.266391234057841,0.078291996931731,0.897139617181848,0.895182197150383,0.874653010433617,0.577869588647386,0.580976732293531,"Marinka district"
"Марківський район","Луганська область",0.0629681240202055,0.0852404336143797,0.0957977602838452,0.105578011317704,0.366234531526223,0.036317714683853,0.0418789956453257,0.0635325424104668,0.298625707356508,0.0347672362993518,0.815537362828776,0.819883257667006,0.817163765384189,0.493775262732417,0.580730701237478,"Markivka district"
"Машівський район","Полтавська область",0.274712465029531,0.391209589538685,0.321666154948316,0.225051381593971,0.775155887027754,0.151460988498601,0.175444969124591,0.201309998976563,0.625941995889473,0.0954884460202959,0.451429903636929,0.361877951325826,0.439054344488793,0.100936286823476,0.107470350898643,"Mashivka Raion"
"Межівський район","Дніпропетровська область",0.0888055034396498,0.15925700365408,0.166420936232952,0.162060889929742,0.674517694401704,0.0521159057744424,0.102923264311815,0.135182454847033,0.462412177985948,0.0622558882708013,0.712945590994371,0.664205237515225,0.674437891632879,0.30632318501171,0.240620191738667,"Mezhova district"
"Мелітопольський район","Запорізька область",0.0458663646659117,0.069543185599758,0.0929323163078112,0.102258324691785,0.501863480880176,0.0460662181067217,0.0322568446528513,0.0932702520034759,0.32446134347275,0.0534027671414714,0.839018053427486,0.848812585085464,0.786231534228058,0.506798018204862,0.407362025833461,"Melitopol district"
"Менський район","Чернігівська область",0.343734861940901,0.422416512686466,0.49679980153808,0.272412916348843,0.736706413148566,0.163208461165832,0.182072197935914,0.150136442570082,0.601067887109077,0.101579116983564,0.366865816244147,0.316598314480148,0.307814438104689,0.0745995423340961,0.0901063486948115,"Mena district"
"Миколаївський район","Львівська область",0.391817392732306,0.5708259431475,0.409664351851852,0.0959824489236254,0.40806847842776,0.475051023998874,0.357700973107713,0.509288194444444,0.870615658850953,0.539267618608936,0.0469889975836911,0.0394036719236853,0.0627025462962963,0.00759632524338407,0.0119376631352679,"Mykolaiv district"
"Миколаївський район","Миколаївська область",0.132285356172968,0.185297656563342,0.145360414177618,0.128226340172071,0.674530738763561,0.0748903279715897,0.0495616799404114,0.157838842426656,0.523825281270682,0.0954021009126916,0.685920200543138,0.693290551767604,0.662485065710872,0.263070814030443,0.202428104012399,"Mykolaiv district"
"Миколаївський район","Одеська область",0.14699447859152,0.20788450860633,0.23581238662866,0.167544131310003,0.731400117164616,0.131888738410251,0.103387007218212,0.126716766001555,0.563487147723754,0.0597539543057996,0.598604021252214,0.62976124375347,0.607929515418502,0.201455558996593,0.172231985940246,"Mykolaiv district"
"Миргородський район","Полтавська область",0.270796302879488,0.317212238456448,0.33133337588562,0.200311399945844,0.771246668640805,0.119578741557057,0.181133228121977,0.228569604902023,0.642499323043596,0.0980900207284572,0.466894774262353,0.415771521661661,0.405182868449607,0.100189547793122,0.108602309742375,"Myrhorod district"
"Миронівський район","Київська область, Київ",0.382150638697825,0.491447741447741,0.34664516402835,0.14787525702536,0.743347928595487,0.144187636177212,0.177896427896428,0.163688834189195,0.755483207676491,0.139036712697878,0.284359379672747,0.264411264411264,0.447990493570428,0.0495202193283071,0.0858201414617717,"Myronivka district"
"Михайлівський район","Запорізька область",0.0752451708766716,0.0858919549164399,0.108245806552751,0.116274411617426,0.527849567774708,0.0557503714710253,0.0462495141857754,0.106286251763599,0.322784176264397,0.0502628999197932,0.775453194650817,0.81066200285011,0.763520928045148,0.485127691537306,0.31396488726495,"Mykhailivka district"
"Млинівський район","Рівненська область",0.350263771316403,0.582075140449438,0.450907422512235,0.197471371573657,0.702785090757933,0.413527992475361,0.228493679775281,0.317954730831974,0.739831079330535,0.221144519883608,0.167341430499325,0.14720856741573,0.20055057096248,0.0327478107673973,0.0444090342247471,"Mlyniv district"
"Могилів-Подільський район","Вінницька область",0.309518235872466,0.426897794741306,0.492689603683195,0.155647668393782,0.660549710464073,0.199728451706541,0.207591178965225,0.151185217445405,0.728981001727116,0.18106190359677,0.362189241069338,0.285464376590331,0.317924469607416,0.0669430051813471,0.108474023325993,"Mohyliv-Podilskyi district"
"Монастириський район","Тернопільська область",0.339705048213273,0.542218728946777,0.431650813132863,0.141497961227556,0.592908798714343,0.533692569483834,0.385358185492926,0.481282602025161,0.830245368052078,0.322719967858578,0.0485536018150879,0.0427801482146867,0.066738263270942,0.0106588454109736,0.0146645239051828,"Monastyryska district"
"Монастирищенський район","Черкаська область",0.448552033989354,0.572363336596424,0.442588507196134,0.142289678069603,0.751159848165331,0.142794354641793,0.138698541913545,0.189620758483034,0.780399596845912,0.14143118234219,0.310787713043903,0.235869957236334,0.34299821409812,0.0365803047370605,0.0729649936735555,"Monastyrysche district"
"Мостиський район","Львівська область",0.269160024524831,0.482239196624112,0.366539196940727,0.123098369598157,0.493903232805381,0.55074240929811,0.445489023022274,0.555927342256214,0.845414873628705,0.452983293556086,0.0414789539626263,0.0372843331018642,0.0606437221159974,0.00545487605309413,0.014406595790844,"Mostyska district"
"Мукачівський район","Закарпатська область",0.155194198758446,0.23317472478729,0.301865254772429,0.131715729136306,0.67360079247152,0.41311871669505,0.455199806443808,0.269466167970078,0.74681822597882,0.109162951956414,0.234778150121775,0.230452840840356,0.384903094185651,0.0574176624890702,0.176291893676738,"Mukacheve district"
"Мурованокуриловецький район","Вінницька область",0.257504215851602,0.370997536945813,0.377214113646025,0.122905027932961,0.563206858810653,0.211073636874649,0.243288177339901,0.179325492418875,0.751841956116914,0.294600510762495,0.407644744238336,0.30942118226601,0.403287515941618,0.0812079993522792,0.115103976650857,"Murovani Kurylivtsi district"
"Міжгірський район","Закарпатська область",0.146745172314407,0.291342500452325,0.296185054018918,0.147578137353081,0.775974733173601,0.436612179355211,0.326804776551475,0.241269556641413,0.733937700943446,0.0917556087998257,0.268168155803516,0.320969784693324,0.441206796072982,0.0658303905549992,0.0854389021999564,"Mizhhirya district"
"Міловський район","Луганська область",0.0448638264210645,0.0599951124144672,0.0760167850225952,0.0663670015864622,0.232340588010691,0.0222624025313595,0.0245601173020528,0.0435765009683667,0.170280274986779,0.0252004581901489,0.855689908464233,0.875733137829912,0.850710135571336,0.616869381279746,0.722222222222222,"Milove district"
"Надвірнянський район","Івано-Франківська область",0.190488396395686,0.493678149547874,0.362360754070266,0.0879044577142064,0.60159019380487,0.675828617623282,0.431963434179545,0.565365252784919,0.876776373651808,0.3431837005135,0.0501015438610328,0.0383070500009893,0.0504498714652956,0.00560107392491784,0.0206062613881067,"Nadvirna district"
"Народицький район","Житомирська область",0.109705343765607,0.25241066364152,0.264593193599279,0.162245686325006,0.689597315436242,0.216414183452639,0.141425600302515,0.120126211404102,0.626834921452485,0.11744966442953,0.504245047444648,0.48780487804878,0.578318683795357,0.146536183363379,0.147930648769575,"Narodychi district"
"Недригайлівський район","Сумська область",0.269821252330299,0.389895242252292,0.466264632848528,0.173042704626335,0.794247979841863,0.505812040793947,0.48886948930598,0.251649521106775,0.747256820877817,0.0964462594491268,0.150784077201448,0.0832605848974247,0.26122738559773,0.0501186239620403,0.0728994699800156,"Nedryhailiv district"
