"year","Voted","rayon","oblast","pop","ru","ua"
2006,9442,"Новгородківський район","Кіровоградська область",0.283096801525101,0.479029866553696,0.0980724422791781
2006,8222,"Устинівський район","Кіровоградська область",0.370712721965459,0.453052785210411,0.0778399416200438
2006,43451,"місто Олександрія","Кіровоградська область",0.278428574716347,0.506731720788935,0.0920577201905595
2006,21428,"Добровеличківський район","Кіровоградська область",0.239639723725966,0.413244353182752,0.121383236886317
2006,9565,"Компаніївський район","Кіровоградська область",0.267956089911134,0.480397281756404,0.105070569785677
2006,23315,"Маловисківський район","Кіровоградська область",0.285181213810851,0.498648938451641,0.0953892343984559
2006,22639,"Новоукраїнський район","Кіровоградська область",0.305976412385706,0.477229559609523,0.0926719378064402
2006,8465,"Вільшанський район","Кіровоградська область",0.152982870643828,0.505375073833432,0.112108682811577
2006,20830,"Гайворонський район","Кіровоградська область",0.308881421027364,0.346567450792127,0.172971675468075
2006,17947,"Голованівський район","Кіровоградська область",0.279433888672201,0.423970580041233,0.115673928790327
2006,16234,"Новоархангельський район","Кіровоградська область",0.269064925465073,0.397006283109523,0.12061106320069
2006,15032,"Благовіщенський район","Кіровоградська область",0.222259180415114,0.443919638105375,0.146021820117084
2006,20687,"Олександрійський район","Кіровоградська область",0.189490984676367,0.595446415623338,0.0965340552037511
2006,14426,"Петрівський район","Кіровоградська область",0.206710106751698,0.564051018993484,0.109871066130598
2006,27891,"місто Світловодськ","Кіровоградська область",0.279480836112007,0.45559499480119,0.141264207091893
2006,8653,"Світловодський район","Кіровоградська область",0.220848260718826,0.490812434993644,0.161562463885358
2006,17109,"місто Знам'янка","Кіровоградська область",0.212753521538372,0.470629493249167,0.0721842305219475
2006,14507,"Знам'янський район","Кіровоградська область",0.245812366443786,0.48721306955263,0.107603226028814
2006,11082,"Онуфріївський район","Кіровоградська область",0.177585273416351,0.533477711604404,0.182638512903808
2006,20584,"Кіровоградський район","Кіровоградська область",0.33589195491644,0.444860085503304,0.107996502137583
2006,17203,"Новомиргородський район","Кіровоградська область",0.338080567342905,0.410858571179445,0.128989129802941
2006,18486,"Олександрівський район","Кіровоградська область",0.329600778967868,0.429514226982581,0.120794114465001
